Sensor id,Day,Date,Hour,PM,Period,Calc,Value
14901,5.0,2024-10-25,12.0,PM10,hourly,raw,86.65
14901,5.0,2024-10-25,13.0,PM10,hourly,raw,211.61
14901,5.0,2024-10-25,14.0,PM10,hourly,raw,291.04
14901,5.0,2024-10-25,15.0,PM10,hourly,raw,144.46
14901,5.0,2024-10-25,16.0,PM10,hourly,raw,84.15
14901,5.0,2024-10-25,17.0,PM10,hourly,raw,73.42
14901,5.0,2024-10-25,18.0,PM10,hourly,raw,83.49
14901,5.0,2024-10-25,19.0,PM10,hourly,raw,145.35
14901,5.0,2024-10-25,20.0,PM10,hourly,raw,203.62
14901,5.0,2024-10-25,21.0,PM10,hourly,raw,175.16
14901,5.0,2024-10-25,22.0,PM10,hourly,raw,111.98
14901,5.0,2024-10-25,23.0,PM10,hourly,raw,75.01
14901,6.0,2024-10-26,0.0,PM10,hourly,raw,42.02
14901,6.0,2024-10-26,1.0,PM10,hourly,raw,22.1
14901,6.0,2024-10-26,2.0,PM10,hourly,raw,18.37
14901,6.0,2024-10-26,3.0,PM10,hourly,raw,16.54
14901,6.0,2024-10-26,4.0,PM10,hourly,raw,15.08
14901,6.0,2024-10-26,5.0,PM10,hourly,raw,13.82
14901,6.0,2024-10-26,6.0,PM10,hourly,raw,12.49
14901,6.0,2024-10-26,7.0,PM10,hourly,raw,13.94
14901,6.0,2024-10-26,8.0,PM10,hourly,raw,21.08
14901,6.0,2024-10-26,9.0,PM10,hourly,raw,32.95
14901,6.0,2024-10-26,10.0,PM10,hourly,raw,42.25
14901,6.0,2024-10-26,11.0,PM10,hourly,raw,52.52
14901,6.0,2024-10-26,12.0,PM10,hourly,raw,99.03
14901,6.0,2024-10-26,13.0,PM10,hourly,raw,203.07
14901,6.0,2024-10-26,14.0,PM10,hourly,raw,132.45
14901,6.0,2024-10-26,15.0,PM10,hourly,raw,119.64
14901,6.0,2024-10-26,16.0,PM10,hourly,raw,119.38
14901,6.0,2024-10-26,17.0,PM10,hourly,raw,111.22
14901,6.0,2024-10-26,18.0,PM10,hourly,raw,138.94
14901,6.0,2024-10-26,19.0,PM10,hourly,raw,132.67
14901,6.0,2024-10-26,20.0,PM10,hourly,raw,151.58
14901,6.0,2024-10-26,21.0,PM10,hourly,raw,153.23
14901,6.0,2024-10-26,22.0,PM10,hourly,raw,93.8
14901,6.0,2024-10-26,23.0,PM10,hourly,raw,66.22
14901,7.0,2024-10-27,0.0,PM10,hourly,raw,48.32
14901,7.0,2024-10-27,1.0,PM10,hourly,raw,38.1
14901,7.0,2024-10-27,1.0,PM10,hourly,raw,27.13
14901,7.0,2024-10-27,2.0,PM10,hourly,raw,22.73
14901,7.0,2024-10-27,3.0,PM10,hourly,raw,18.95
14901,7.0,2024-10-27,4.0,PM10,hourly,raw,16.41
14901,7.0,2024-10-27,5.0,PM10,hourly,raw,15.07
14901,7.0,2024-10-27,6.0,PM10,hourly,raw,13.31
14901,7.0,2024-10-27,7.0,PM10,hourly,raw,13.31
14901,7.0,2024-10-27,8.0,PM10,hourly,raw,24.9
14901,7.0,2024-10-27,9.0,PM10,hourly,raw,28.52
14901,7.0,2024-10-27,10.0,PM10,hourly,raw,27.11
14901,7.0,2024-10-27,11.0,PM10,hourly,raw,37.46
14901,7.0,2024-10-27,12.0,PM10,hourly,raw,72.29
14901,7.0,2024-10-27,13.0,PM10,hourly,raw,84.83
14901,7.0,2024-10-27,14.0,PM10,hourly,raw,146.72
14901,7.0,2024-10-27,15.0,PM10,hourly,raw,123.84
14901,7.0,2024-10-27,16.0,PM10,hourly,raw,102.51
14901,7.0,2024-10-27,17.0,PM10,hourly,raw,131.88
14901,7.0,2024-10-27,18.0,PM10,hourly,raw,98.07
14901,7.0,2024-10-27,19.0,PM10,hourly,raw,114.46
14901,7.0,2024-10-27,20.0,PM10,hourly,raw,99.09
14901,7.0,2024-10-27,21.0,PM10,hourly,raw,68.17
14901,7.0,2024-10-27,22.0,PM10,hourly,raw,43.51
14901,7.0,2024-10-27,23.0,PM10,hourly,raw,37.73
14901,1.0,2024-10-28,0.0,PM10,hourly,raw,22.33
14901,1.0,2024-10-28,1.0,PM10,hourly,raw,13.94
14901,1.0,2024-10-28,2.0,PM10,hourly,raw,10.71
14901,1.0,2024-10-28,3.0,PM10,hourly,raw,10.05
14901,1.0,2024-10-28,4.0,PM10,hourly,raw,9.68
