Sensor id,Day,Date,Hour,PM,Period,Calc,Value
14878,4,,15,PM2.5,weekly,mean,95.35166666666667
14878,4,,16,PM10,weekly,mean,88.56333333333333
14878,4,,16,PM2.5,weekly,mean,79.99666666666667
14878,4,,17,PM10,weekly,mean,106.35000000000001
14878,4,,17,PM2.5,weekly,mean,97.895
14878,4,,18,PM10,weekly,mean,151.63166666666666
14878,4,,18,PM2.5,weekly,mean,143.71166666666667
14878,4,,19,PM10,weekly,mean,191.61666666666667
14878,4,,19,PM2.5,weekly,mean,183.46666666666667
14878,4,,20,PM10,weekly,mean,201.37
14878,4,,20,PM2.5,weekly,mean,191.96
14878,4,,21,PM10,weekly,mean,188.99833333333333
14878,4,,21,PM2.5,weekly,mean,180.13666666666666
14878,4,,22,PM10,weekly,mean,87.21666666666665
14878,4,,22,PM2.5,weekly,mean,78.74000000000001
14878,4,,23,PM10,weekly,mean,39.178333333333335
14878,4,,23,PM2.5,weekly,mean,29.343333333333334
14878,5,,0,PM10,weekly,mean,28.633333333333336
14878,5,,0,PM2.5,weekly,mean,20.06833333333333
14878,5,,1,PM10,weekly,mean,23.361666666666665
14878,5,,1,PM2.5,weekly,mean,15.953333333333333
14878,5,,2,PM10,weekly,mean,22.286666666666665
14878,5,,2,PM2.5,weekly,mean,15.025
14878,5,,3,PM10,weekly,mean,21.651666666666667
14878,5,,3,PM2.5,weekly,mean,14.28
14878,5,,4,PM10,weekly,mean,22.436666666666667
14878,5,,4,PM2.5,weekly,mean,14.698333333333332
14878,5,,5,PM10,weekly,mean,22.895
14878,5,,5,PM2.5,weekly,mean,14.851666666666667
14878,5,,6,PM10,weekly,mean,28.540000000000003
14878,5,,6,PM2.5,weekly,mean,20.36
14878,5,,7,PM10,weekly,mean,36.38333333333333
14878,5,,7,PM2.5,weekly,mean,27.92833333333333
14878,5,,8,PM10,weekly,mean,54.16166666666667
14878,5,,8,PM2.5,weekly,mean,47.623333333333335
14878,5,,9,PM10,weekly,mean,56.083333333333336
14878,5,,9,PM2.5,weekly,mean,47.949999999999996
14878,5,,10,PM10,weekly,mean,47.605
14878,5,,10,PM2.5,weekly,mean,37.471666666666664
14878,5,,11,PM10,weekly,mean,56.31333333333333
14878,5,,11,PM2.5,weekly,mean,45.93166666666667
14878,5,,12,PM10,weekly,mean,111.77833333333332
14878,5,,12,PM2.5,weekly,mean,103.70833333333333
14878,5,,13,PM10,weekly,mean,216.535
14878,5,,13,PM2.5,weekly,mean,208.79166666666666
14878,5,,14,PM10,weekly,mean,189.40833333333333
14878,5,,14,PM2.5,weekly,mean,183.025
14878,5,,15,PM10,weekly,mean,126.79666666666667
14878,5,,15,PM2.5,weekly,mean,119.72333333333331
14878,5,,16,PM10,weekly,mean,106.38666666666667
14878,5,,16,PM2.5,weekly,mean,98.75
14878,5,,17,PM10,weekly,mean,125.52666666666669
14878,5,,17,PM2.5,weekly,mean,116.60333333333334
14878,5,,18,PM10,weekly,mean,158.205
14878,5,,18,PM2.5,weekly,mean,151.51333333333335
14878,5,,19,PM10,weekly,mean,185.20333333333335
14878,5,,19,PM2.5,weekly,mean,177.095
14878,5,,20,PM10,weekly,mean,216.67333333333332
14878,5,,20,PM2.5,weekly,mean,207.035
14878,5,,21,PM10,weekly,mean,206.20000000000002
14878,5,,21,PM2.5,weekly,mean,197.41
14878,5,,22,PM10,weekly,mean,127.62666666666667
14878,5,,22,PM2.5,weekly,mean,119.205
14878,5,,23,PM10,weekly,mean,58.455000000000005
14878,5,,23,PM2.5,weekly,mean,47.93833333333333
14878,6,,0,PM10,weekly,mean,42.21666666666667
14878,6,,0,PM2.5,weekly,mean,31.24166666666667
14878,6,,1,PM10,weekly,mean,33.005
14878,6,,1,PM2.5,weekly,mean,23.94333333333333
14878,6,,2,PM10,weekly,mean,27.08
14878,6,,2,PM2.5,weekly,mean,18.71
14878,6,,3,PM10,weekly,mean,23.551666666666666
14878,6,,3,PM2.5,weekly,mean,15.745
14878,6,,4,PM10,weekly,mean,22.21166666666667
14878,6,,4,PM2.5,weekly,mean,14.733333333333334
14878,6,,5,PM10,weekly,mean,20.958333333333332
14878,6,,5,PM2.5,weekly,mean,13.636666666666668
14878,6,,6,PM10,weekly,mean,21.088333333333335
14878,6,,6,PM2.5,weekly,mean,13.628333333333336
14878,6,,7,PM10,weekly,mean,38.13833333333333
14878,6,,7,PM2.5,weekly,mean,30.631666666666664
14878,6,,8,PM10,weekly,mean,45.445
14878,6,,8,PM2.5,weekly,mean,35.934999999999995
14878,6,,9,PM10,weekly,mean,83.03833333333334
14878,6,,9,PM2.5,weekly,mean,73.84833333333333
14878,6,,10,PM10,weekly,mean,50.95499999999999
14878,6,,10,PM2.5,weekly,mean,40.65833333333333
14878,6,,11,PM10,weekly,mean,70.75833333333334
14878,6,,11,PM2.5,weekly,mean,61.45166666666666
14878,6,,12,PM10,weekly,mean,112.11833333333334
14878,6,,12,PM2.5,weekly,mean,103.96499999999999
14878,6,,13,PM10,weekly,mean,138.93833333333333
14878,6,,13,PM2.5,weekly,mean,131.94500000000002
14878,6,,14,PM10,weekly,mean,133.63666666666668
14878,6,,14,PM2.5,weekly,mean,126.61333333333334
14878,6,,15,PM10,weekly,mean,161.255
14878,6,,15,PM2.5,weekly,mean,155.46333333333334
14878,6,,16,PM10,weekly,mean,144.645
14878,6,,16,PM2.5,weekly,mean,136.38833333333332
14878,6,,17,PM10,weekly,mean,159.98499999999999
14878,6,,17,PM2.5,weekly,mean,151.415
14878,6,,18,PM10,weekly,mean,176.43166666666664
14878,6,,18,PM2.5,weekly,mean,167.81166666666667
14878,6,,19,PM10,weekly,mean,205.82666666666668
14878,6,,19,PM2.5,weekly,mean,197.09
14878,6,,20,PM10,weekly,mean,182.475
14878,6,,20,PM2.5,weekly,mean,173.16
14878,6,,21,PM10,weekly,mean,159.375
14878,6,,21,PM2.5,weekly,mean,149.67499999999998
14878,6,,22,PM10,weekly,mean,135.405
14878,6,,22,PM2.5,weekly,mean,125.02833333333335
14878,6,,23,PM10,weekly,mean,49.836666666666666
14878,6,,23,PM2.5,weekly,mean,38.63666666666666
14878,7,,0,PM10,weekly,mean,37.165
14878,7,,0,PM2.5,weekly,mean,26.936666666666667
14878,7,,1,PM10,weekly,mean,27.504285714285714
14878,7,,1,PM2.5,weekly,mean,19.59
14878,7,,2,PM10,weekly,mean,23.19666666666667
14878,7,,2,PM2.5,weekly,mean,15.459999999999999
14878,7,,3,PM10,weekly,mean,22.268333333333334
14878,7,,3,PM2.5,weekly,mean,14.536666666666667
14878,7,,4,PM10,weekly,mean,21.248333333333335
14878,7,,4,PM2.5,weekly,mean,13.469999999999999
14878,7,,5,PM10,weekly,mean,21.246666666666666
14878,7,,5,PM2.5,weekly,mean,13.435
14878,7,,6,PM10,weekly,mean,20.661666666666665
14878,7,,6,PM2.5,weekly,mean,12.858333333333333
14878,7,,7,PM10,weekly,mean,20.846666666666668
14878,7,,7,PM2.5,weekly,mean,13.091666666666667
14878,7,,8,PM10,weekly,mean,30.644999999999996
14878,7,,8,PM2.5,weekly,mean,23.078333333333333
14878,7,,9,PM10,weekly,mean,30.996666666666666
14878,7,,9,PM2.5,weekly,mean,22.290000000000003
14878,7,,10,PM10,weekly,mean,34.31166666666667
14878,7,,10,PM2.5,weekly,mean,25.611666666666668
14878,7,,11,PM10,weekly,mean,81.72833333333334
14878,7,,11,PM2.5,weekly,mean,72.52499999999999
14878,7,,12,PM10,weekly,mean,103.64666666666666
14878,7,,12,PM2.5,weekly,mean,95.005
14878,7,,13,PM10,weekly,mean,203.33666666666667
14878,7,,13,PM2.5,weekly,mean,196.80499999999998
14878,7,,14,PM10,weekly,mean,189.04166666666666
14878,7,,14,PM2.5,weekly,mean,179.68666666666664
14878,7,,15,PM10,weekly,mean,156.15666666666667
14878,7,,15,PM2.5,weekly,mean,146.75333333333333
14878,7,,16,PM10,weekly,mean,182.81499999999997
14878,7,,16,PM2.5,weekly,mean,172.72
14878,7,,17,PM10,weekly,mean,189.70833333333334
14878,7,,17,PM2.5,weekly,mean,180.0333333333333
14878,7,,18,PM10,weekly,mean,187.28833333333333
14878,7,,18,PM2.5,weekly,mean,177.18499999999997
14878,7,,19,PM10,weekly,mean,176.30499999999998
14878,7,,19,PM2.5,weekly,mean,167.01833333333335
14878,7,,20,PM10,weekly,mean,140.115
14878,7,,20,PM2.5,weekly,mean,131.4466666666667
14878,7,,21,PM10,weekly,mean,54.151666666666664
14878,7,,21,PM2.5,weekly,mean,44.34166666666667
14878,7,,22,PM10,weekly,mean,35.735
14878,7,,22,PM2.5,weekly,mean,26.41333333333333
14878,7,,23,PM10,weekly,mean,35.245
14878,7,,23,PM2.5,weekly,mean,27.286666666666665
14882,1,,0,PM10,weekly,mean,25.453333333333333
14882,1,,0,PM2.5,weekly,mean,17.029999999999998
14882,1,,1,PM10,weekly,mean,18.696666666666665
14882,1,,1,PM2.5,weekly,mean,11.126666666666667
14882,1,,2,PM10,weekly,mean,16.386666666666667
14882,1,,2,PM2.5,weekly,mean,9.003333333333332
14882,1,,3,PM10,weekly,mean,14.99
14882,1,,3,PM2.5,weekly,mean,7.586666666666667
14882,1,,4,PM10,weekly,mean,14.290000000000001
14882,1,,4,PM2.5,weekly,mean,6.715
14882,1,,5,PM10,weekly,mean,16.895
14882,1,,5,PM2.5,weekly,mean,8.92
14882,1,,6,PM10,weekly,mean,18.675
14882,1,,6,PM2.5,weekly,mean,10.376666666666667
14882,1,,7,PM10,weekly,mean,22.286666666666665
14882,1,,7,PM2.5,weekly,mean,14.031666666666666
14882,1,,8,PM10,weekly,mean,68.59333333333333
14882,1,,8,PM2.5,weekly,mean,57.830000000000005
14882,1,,9,PM10,weekly,mean,64.10000000000001
14882,1,,9,PM2.5,weekly,mean,52.87
14882,1,,10,PM10,weekly,mean,44.17166666666666
14882,1,,10,PM2.5,weekly,mean,33.435
14882,1,,11,PM10,weekly,mean,46.873333333333335
14882,1,,11,PM2.5,weekly,mean,36.53333333333333
14882,1,,12,PM10,weekly,mean,63.544999999999995
14882,1,,12,PM2.5,weekly,mean,53.88666666666666
14882,1,,13,PM10,weekly,mean,72.96
14882,1,,13,PM2.5,weekly,mean,61.62833333333333
14882,1,,14,PM10,weekly,mean,68.68833333333333
14882,1,,14,PM2.5,weekly,mean,56.843333333333334
14882,1,,15,PM10,weekly,mean,66.67833333333333
14882,1,,15,PM2.5,weekly,mean,56.406666666666666
14882,1,,16,PM10,weekly,mean,72.12166666666667
14882,1,,16,PM2.5,weekly,mean,61.63333333333333
14882,1,,17,PM10,weekly,mean,74.89666666666666
14882,1,,17,PM2.5,weekly,mean,63.705000000000005
14882,1,,18,PM10,weekly,mean,79.82666666666667
14882,1,,18,PM2.5,weekly,mean,69.83166666666666
14882,1,,19,PM10,weekly,mean,86.18
14882,1,,19,PM2.5,weekly,mean,74.18666666666667
14882,1,,20,PM10,weekly,mean,80.18666666666667
14882,1,,20,PM2.5,weekly,mean,68.6
14882,1,,21,PM10,weekly,mean,62.596666666666664
14882,1,,21,PM2.5,weekly,mean,52.44833333333333
14882,1,,22,PM10,weekly,mean,42.655
14882,1,,22,PM2.5,weekly,mean,31.816666666666666
14882,1,,23,PM10,weekly,mean,27.36
14882,1,,23,PM2.5,weekly,mean,18.544999999999998
14882,2,,0,PM10,weekly,mean,18.643333333333334
14882,2,,0,PM2.5,weekly,mean,10.57
14882,2,,1,PM10,weekly,mean,16.05142857142857
14882,2,,1,PM2.5,weekly,mean,8.178571428571429
14882,2,,2,PM10,weekly,mean,16.84857142857143
14882,2,,2,PM2.5,weekly,mean,8.878571428571428
14882,2,,3,PM10,weekly,mean,16.467142857142857
14882,2,,3,PM2.5,weekly,mean,8.255714285714285
14882,2,,4,PM10,weekly,mean,18.398571428571426
14882,2,,4,PM2.5,weekly,mean,10.11
14882,2,,5,PM10,weekly,mean,19.794285714285714
14882,2,,5,PM2.5,weekly,mean,11.412857142857144
14882,2,,6,PM10,weekly,mean,20.775714285714287
14882,2,,6,PM2.5,weekly,mean,12.161428571428571
14882,2,,7,PM10,weekly,mean,20.784285714285716
14882,2,,7,PM2.5,weekly,mean,12.31857142857143
14882,2,,8,PM10,weekly,mean,71.06285714285714
14882,2,,8,PM2.5,weekly,mean,60.49571428571428
14882,2,,9,PM10,weekly,mean,106.86999999999999
14882,2,,9,PM2.5,weekly,mean,90.71857142857142
14882,2,,10,PM10,weekly,mean,69.39999999999999
14882,2,,10,PM2.5,weekly,mean,55.41571428571428
14882,2,,11,PM10,weekly,mean,55.15
14882,2,,11,PM2.5,weekly,mean,44.00571428571429
14882,2,,12,PM10,weekly,mean,79.04285714285713
14882,2,,12,PM2.5,weekly,mean,67.9042857142857
14882,2,,13,PM10,weekly,mean,85.78
14882,2,,13,PM2.5,weekly,mean,74.40285714285713
14882,2,,14,PM10,weekly,mean,68.88714285714286
14882,2,,14,PM2.5,weekly,mean,57.79571428571428
14882,2,,15,PM10,weekly,mean,66.54285714285714
14882,2,,15,PM2.5,weekly,mean,54.99285714285714
14882,2,,16,PM10,weekly,mean,60.40428571428571
14882,2,,16,PM2.5,weekly,mean,50.151428571428575
14882,2,,17,PM10,weekly,mean,65.81142857142858
14882,2,,17,PM2.5,weekly,mean,53.902857142857144
14882,2,,18,PM10,weekly,mean,76.71142857142857
14882,2,,18,PM2.5,weekly,mean,64.7642857142857
14882,2,,19,PM10,weekly,mean,89.59857142857143
14882,2,,19,PM2.5,weekly,mean,78.19000000000001
14882,2,,20,PM10,weekly,mean,82.50285714285714
14882,2,,20,PM2.5,weekly,mean,71.12285714285714
14882,2,,21,PM10,weekly,mean,69.16
14882,2,,21,PM2.5,weekly,mean,57.80285714285714
14882,2,,22,PM10,weekly,mean,50.04857142857143
14882,2,,22,PM2.5,weekly,mean,39.37285714285714
14882,2,,23,PM10,weekly,mean,39.544285714285714
14882,2,,23,PM2.5,weekly,mean,30.475714285714286
14882,3,,0,PM10,weekly,mean,35.32285714285714
14882,3,,0,PM2.5,weekly,mean,26.32857142857143
14882,3,,1,PM10,weekly,mean,29.24285714285714
14882,3,,1,PM2.5,weekly,mean,20.374285714285715
14882,3,,2,PM10,weekly,mean,29.767142857142858
14882,3,,2,PM2.5,weekly,mean,19.994285714285713
14882,3,,3,PM10,weekly,mean,29.41142857142857
14882,3,,3,PM2.5,weekly,mean,19.390000000000004
14882,3,,4,PM10,weekly,mean,29.84857142857143
14882,3,,4,PM2.5,weekly,mean,19.80857142857143
14882,3,,5,PM10,weekly,mean,32.895714285714284
14882,3,,5,PM2.5,weekly,mean,22.214285714285715
14882,3,,6,PM10,weekly,mean,34.50714285714286
14882,3,,6,PM2.5,weekly,mean,23.79285714285714
14882,3,,7,PM10,weekly,mean,33.97428571428571
14882,3,,7,PM2.5,weekly,mean,24.06714285714286
14882,3,,8,PM10,weekly,mean,54.80285714285714
14882,3,,8,PM2.5,weekly,mean,43.30714285714286
14882,3,,9,PM10,weekly,mean,38.50142857142857
14882,3,,9,PM2.5,weekly,mean,27.84857142857143
14882,3,,10,PM10,weekly,mean,47.71142857142858
14882,3,,10,PM2.5,weekly,mean,36.68714285714286
14882,3,,11,PM10,weekly,mean,55.21857142857142
14882,3,,11,PM2.5,weekly,mean,44.45142857142857
14882,3,,12,PM10,weekly,mean,85.5257142857143
14882,3,,12,PM2.5,weekly,mean,76.86714285714285
14882,3,,13,PM10,weekly,mean,83.87571428571428
14882,3,,13,PM2.5,weekly,mean,75.72714285714285
14882,3,,14,PM10,weekly,mean,71.00714285714285
14882,3,,14,PM2.5,weekly,mean,62.57857142857143
14882,3,,15,PM10,weekly,mean,56.33857142857143
14882,3,,15,PM2.5,weekly,mean,46.06857142857143
14882,3,,16,PM10,weekly,mean,52.629999999999995
14882,3,,16,PM2.5,weekly,mean,42.20428571428572
14882,3,,17,PM10,weekly,mean,67.36714285714285
14882,3,,17,PM2.5,weekly,mean,57.621428571428574
14882,3,,18,PM10,weekly,mean,74.19142857142857
14882,3,,18,PM2.5,weekly,mean,64.48714285714286
14882,3,,19,PM10,weekly,mean,95.18999999999998
14882,3,,19,PM2.5,weekly,mean,85.55142857142857
14882,3,,20,PM10,weekly,mean,99.76
14882,3,,20,PM2.5,weekly,mean,90.68285714285715
14882,3,,21,PM10,weekly,mean,86.26
14882,3,,21,PM2.5,weekly,mean,76.91857142857143
14882,3,,22,PM10,weekly,mean,55.230000000000004
14882,3,,22,PM2.5,weekly,mean,45.16142857142857
14882,3,,23,PM10,weekly,mean,36.36
14882,3,,23,PM2.5,weekly,mean,26.795714285714286
14882,4,,0,PM10,weekly,mean,30.060000000000002
14882,4,,0,PM2.5,weekly,mean,22.232
14882,4,,1,PM10,weekly,mean,25.714
14882,4,,1,PM2.5,weekly,mean,17.958
14882,4,,2,PM10,weekly,mean,23.516666666666666
14882,4,,2,PM2.5,weekly,mean,16.015
14882,4,,3,PM10,weekly,mean,23.439999999999998
14882,4,,3,PM2.5,weekly,mean,15.803333333333333
14882,4,,4,PM10,weekly,mean,23.208333333333332
14882,4,,4,PM2.5,weekly,mean,15.541666666666666
14882,4,,5,PM10,weekly,mean,23.505
14882,4,,5,PM2.5,weekly,mean,15.708333333333334
14882,4,,6,PM10,weekly,mean,23.74
14882,4,,6,PM2.5,weekly,mean,15.988333333333335
14882,4,,7,PM10,weekly,mean,31.258333333333336
14882,4,,7,PM2.5,weekly,mean,22.981666666666666
14882,4,,8,PM10,weekly,mean,45.538333333333334
14882,4,,8,PM2.5,weekly,mean,34.916666666666664
14882,4,,9,PM10,weekly,mean,38.41833333333333
14882,4,,9,PM2.5,weekly,mean,28.159999999999997
14882,4,,10,PM10,weekly,mean,42.093333333333334
14882,4,,10,PM2.5,weekly,mean,31.278333333333336
14882,4,,11,PM10,weekly,mean,42.69333333333333
14882,4,,11,PM2.5,weekly,mean,32.435
14882,4,,12,PM10,weekly,mean,69.405
14882,4,,12,PM2.5,weekly,mean,58.56833333333333
14882,4,,13,PM10,weekly,mean,85.21333333333332
14882,4,,13,PM2.5,weekly,mean,74.56833333333333
14882,4,,14,PM10,weekly,mean,86.855
14882,4,,14,PM2.5,weekly,mean,77.83833333333334
14882,4,,15,PM10,weekly,mean,73.35000000000001
14882,4,,15,PM2.5,weekly,mean,65.29
14882,4,,16,PM10,weekly,mean,64.58999999999999
14882,4,,16,PM2.5,weekly,mean,54.85166666666667
14882,4,,17,PM10,weekly,mean,74.32166666666666
14882,4,,17,PM2.5,weekly,mean,64.70666666666666
14882,4,,18,PM10,weekly,mean,109.01666666666667
14882,4,,18,PM2.5,weekly,mean,97.88833333333334
14882,4,,19,PM10,weekly,mean,139.505
14882,4,,19,PM2.5,weekly,mean,126.31166666666667
14882,4,,20,PM10,weekly,mean,148.42666666666665
14882,4,,20,PM2.5,weekly,mean,134.715
14882,4,,21,PM10,weekly,mean,120.87833333333333
14882,4,,21,PM2.5,weekly,mean,110.08166666666666
14882,4,,22,PM10,weekly,mean,85.73
14882,4,,22,PM2.5,weekly,mean,75.89
14882,4,,23,PM10,weekly,mean,50.156666666666666
14882,4,,23,PM2.5,weekly,mean,40.291666666666664
14882,5,,0,PM10,weekly,mean,35.748333333333335
14882,5,,0,PM2.5,weekly,mean,26.28333333333333
14882,5,,1,PM10,weekly,mean,27.823333333333334
14882,5,,1,PM2.5,weekly,mean,19.82
14882,5,,2,PM10,weekly,mean,25.218333333333334
14882,5,,2,PM2.5,weekly,mean,17.42833333333333
14882,5,,3,PM10,weekly,mean,24.86833333333333
14882,5,,3,PM2.5,weekly,mean,16.858333333333334
14882,5,,4,PM10,weekly,mean,25.961666666666662
14882,5,,4,PM2.5,weekly,mean,17.39
14882,5,,5,PM10,weekly,mean,24.916666666666668
14882,5,,5,PM2.5,weekly,mean,16.563333333333333
14882,5,,6,PM10,weekly,mean,28.521666666666665
14882,5,,6,PM2.5,weekly,mean,19.333333333333332
14882,5,,7,PM10,weekly,mean,48.004999999999995
14882,5,,7,PM2.5,weekly,mean,39.766666666666666
14882,5,,8,PM10,weekly,mean,45.096666666666664
14882,5,,8,PM2.5,weekly,mean,35.995
14882,5,,9,PM10,weekly,mean,62.973333333333336
14882,5,,9,PM2.5,weekly,mean,51.833333333333336
14882,5,,10,PM10,weekly,mean,51.30833333333333
14882,5,,10,PM2.5,weekly,mean,39.84166666666667
14882,5,,11,PM10,weekly,mean,53.85333333333333
14882,5,,11,PM2.5,weekly,mean,42.105
14882,5,,12,PM10,weekly,mean,77.59333333333333
14882,5,,12,PM2.5,weekly,mean,68.33666666666666
14882,5,,13,PM10,weekly,mean,100.52333333333333
14882,5,,13,PM2.5,weekly,mean,92.72333333333334
14882,5,,14,PM10,weekly,mean,111.81333333333333
14882,5,,14,PM2.5,weekly,mean,104.08333333333333
14882,5,,15,PM10,weekly,mean,96.075
14882,5,,15,PM2.5,weekly,mean,86.515
14882,5,,16,PM10,weekly,mean,85.97333333333334
14882,5,,16,PM2.5,weekly,mean,77.45333333333333
14882,5,,17,PM10,weekly,mean,90.46833333333332
14882,5,,17,PM2.5,weekly,mean,80.35666666666667
14882,5,,18,PM10,weekly,mean,124.77333333333333
14882,5,,18,PM2.5,weekly,mean,117.57
14882,5,,19,PM10,weekly,mean,141.67166666666665
14882,5,,19,PM2.5,weekly,mean,130.71
14882,5,,20,PM10,weekly,mean,181.23333333333335
14882,5,,20,PM2.5,weekly,mean,164.21
14882,5,,21,PM10,weekly,mean,164.33
14882,5,,21,PM2.5,weekly,mean,151.88666666666666
14882,5,,22,PM10,weekly,mean,117.72166666666665
14882,5,,22,PM2.5,weekly,mean,106.96499999999999
14882,5,,23,PM10,weekly,mean,66.49166666666666
14882,5,,23,PM2.5,weekly,mean,54.90166666666667
14882,6,,0,PM10,weekly,mean,48.19
14882,6,,0,PM2.5,weekly,mean,36.44
14882,6,,1,PM10,weekly,mean,35.42166666666667
14882,6,,1,PM2.5,weekly,mean,26.078333333333333
14882,6,,2,PM10,weekly,mean,27.385
14882,6,,2,PM2.5,weekly,mean,19.051666666666666
14882,6,,3,PM10,weekly,mean,23.418333333333333
14882,6,,3,PM2.5,weekly,mean,15.666666666666666
14882,6,,4,PM10,weekly,mean,21.601666666666663
14882,6,,4,PM2.5,weekly,mean,14.126666666666667
14882,6,,5,PM10,weekly,mean,20.345000000000002
14882,6,,5,PM2.5,weekly,mean,12.979999999999999
14882,6,,6,PM10,weekly,mean,20.918333333333333
14882,6,,6,PM2.5,weekly,mean,13.253333333333332
14882,6,,7,PM10,weekly,mean,35.223333333333336
14882,6,,7,PM2.5,weekly,mean,26.493333333333336
14882,6,,8,PM10,weekly,mean,72.29
14882,6,,8,PM2.5,weekly,mean,57.52333333333333
14882,6,,9,PM10,weekly,mean,94.59666666666668
14882,6,,9,PM2.5,weekly,mean,79.67
14882,6,,10,PM10,weekly,mean,57.11166666666667
14882,6,,10,PM2.5,weekly,mean,44.61000000000001
14882,6,,11,PM10,weekly,mean,66.42
14882,6,,11,PM2.5,weekly,mean,55.36833333333333
14882,6,,12,PM10,weekly,mean,91.45666666666666
14882,6,,12,PM2.5,weekly,mean,81.90666666666667
14882,6,,13,PM10,weekly,mean,120.24333333333334
14882,6,,13,PM2.5,weekly,mean,110.60333333333334
14882,6,,14,PM10,weekly,mean,118.11
14882,6,,14,PM2.5,weekly,mean,106.96666666666668
14882,6,,15,PM10,weekly,mean,128.20833333333334
14882,6,,15,PM2.5,weekly,mean,119.44666666666667
14882,6,,16,PM10,weekly,mean,101.25166666666667
14882,6,,16,PM2.5,weekly,mean,93.05499999999999
14882,6,,17,PM10,weekly,mean,98.28833333333334
14882,6,,17,PM2.5,weekly,mean,89.77333333333333
14882,6,,18,PM10,weekly,mean,112.14333333333333
14882,6,,18,PM2.5,weekly,mean,100.77166666666666
14882,6,,19,PM10,weekly,mean,136.56666666666666
14882,6,,19,PM2.5,weekly,mean,123.21166666666666
14882,6,,20,PM10,weekly,mean,137.045
14882,6,,20,PM2.5,weekly,mean,124.53833333333334
14882,6,,21,PM10,weekly,mean,130.535
14882,6,,21,PM2.5,weekly,mean,117.83666666666666
14882,6,,22,PM10,weekly,mean,95.19166666666666
14882,6,,22,PM2.5,weekly,mean,83.62333333333333
14882,6,,23,PM10,weekly,mean,58.55833333333333
14882,6,,23,PM2.5,weekly,mean,47.105
14882,7,,0,PM10,weekly,mean,41.475
14882,7,,0,PM2.5,weekly,mean,30.23
14882,7,,1,PM10,weekly,mean,30.93857142857143
14882,7,,1,PM2.5,weekly,mean,22.352857142857143
14882,7,,2,PM10,weekly,mean,23.830000000000002
14882,7,,2,PM2.5,weekly,mean,15.790000000000001
14882,7,,3,PM10,weekly,mean,22.365
14882,7,,3,PM2.5,weekly,mean,14.371666666666668
14882,7,,4,PM10,weekly,mean,21.58
14882,7,,4,PM2.5,weekly,mean,13.473333333333334
14882,7,,5,PM10,weekly,mean,21.311666666666667
14882,7,,5,PM2.5,weekly,mean,13.183333333333332
14882,7,,6,PM10,weekly,mean,20.888333333333332
14882,7,,6,PM2.5,weekly,mean,12.790000000000001
14882,7,,7,PM10,weekly,mean,20.506666666666664
14882,7,,7,PM2.5,weekly,mean,12.501666666666667
14882,7,,8,PM10,weekly,mean,41.15
14882,7,,8,PM2.5,weekly,mean,31.261666666666667
14882,7,,9,PM10,weekly,mean,39.62
14882,7,,9,PM2.5,weekly,mean,29.113333333333333
14882,7,,10,PM10,weekly,mean,49.45666666666667
14882,7,,10,PM2.5,weekly,mean,38.419999999999995
14882,7,,11,PM10,weekly,mean,88.335
14882,7,,11,PM2.5,weekly,mean,75.64
14882,7,,12,PM10,weekly,mean,116.89833333333333
14882,7,,12,PM2.5,weekly,mean,101.5
14882,7,,13,PM10,weekly,mean,147.285
14882,7,,13,PM2.5,weekly,mean,135.26166666666666
14882,7,,14,PM10,weekly,mean,139.17499999999998
14882,7,,14,PM2.5,weekly,mean,130.70666666666668
14882,7,,15,PM10,weekly,mean,106.93166666666667
14882,7,,15,PM2.5,weekly,mean,98.365
14882,7,,16,PM10,weekly,mean,96.49333333333334
14882,7,,16,PM2.5,weekly,mean,87.63166666666666
14882,7,,17,PM10,weekly,mean,89.96166666666666
14882,7,,17,PM2.5,weekly,mean,81.10333333333334
14882,7,,18,PM10,weekly,mean,107.705
14882,7,,18,PM2.5,weekly,mean,96.63666666666667
14882,7,,19,PM10,weekly,mean,101.75166666666667
14882,7,,19,PM2.5,weekly,mean,91.51333333333332
14882,7,,20,PM10,weekly,mean,96.50666666666666
14882,7,,20,PM2.5,weekly,mean,85.23
14882,7,,21,PM10,weekly,mean,60.875
14882,7,,21,PM2.5,weekly,mean,50.34833333333333
14882,7,,22,PM10,weekly,mean,34.824999999999996
14882,7,,22,PM2.5,weekly,mean,25.778333333333332
14882,7,,23,PM10,weekly,mean,35.32333333333333
14882,7,,23,PM2.5,weekly,mean,25.435000000000002
14901,1,,0,PM10,weekly,mean,23.19
14901,1,,0,PM2.5,weekly,mean,15.435999999999998
14901,1,,1,PM10,weekly,mean,15.388
14901,1,,1,PM2.5,weekly,mean,8.344
14901,1,,2,PM10,weekly,mean,16.094
14901,1,,2,PM2.5,weekly,mean,8.998000000000001
14901,1,,3,PM10,weekly,mean,15.315999999999999
14901,1,,3,PM2.5,weekly,mean,8.07
14901,1,,4,PM10,weekly,mean,12.904
14901,1,,4,PM2.5,weekly,mean,5.494
14901,1,,5,PM10,weekly,mean,14.080000000000002
14901,1,,5,PM2.5,weekly,mean,6.202
14901,1,,6,PM10,weekly,mean,17.974
14901,1,,6,PM2.5,weekly,mean,8.751999999999999
14901,1,,7,PM10,weekly,mean,18.234
14901,1,,7,PM2.5,weekly,mean,9.844
14901,1,,8,PM10,weekly,mean,30.25
14901,1,,8,PM2.5,weekly,mean,20.464
